	alignment/bam/SRR20707035_sorted.bam	alignment/bam/SRR20707036_sorted.bam	alignment/bam/SRR20707037_sorted.bam	alignment/bam/SRR20707038_sorted.bam	alignment/bam/SRR20707039_sorted.bam	alignment/bam/SRR20707040_sorted.bam	alignment/bam/SRR20707041_sorted.bam	alignment/bam/SRR20707042_sorted.bam	alignment/bam/SRR20707043_sorted.bam	alignment/bam/SRR20707044_sorted.bam	alignment/bam/SRR20707045_sorted.bam	alignment/bam/SRR20707047_sorted.bam	alignment/bam/SRR20707048_sorted.bam	alignment/bam/SRR20707049_sorted.bam	alignment/bam/SRR20707050_sorted.bam	alignment/bam/SRR20707051_sorted.bam	alignment/bam/SRR20707053_sorted.bam	alignment/bam/SRR20707054_sorted.bam	alignment/bam/SRR20707056_sorted.bam	alignment/bam/SRR20707058_sorted.bam	alignment/bam/SRR20707059_sorted.bam	alignment/bam/SRR20707060_sorted.bam	alignment/bam/SRR20707061_sorted.bam	alignment/bam/SRR20707062_sorted.bam	alignment/bam/SRR20707063_sorted.bam	alignment/bam/SRR20707064_sorted.bam	alignment/bam/SRR20707065_sorted.bam	alignment/bam/SRR20707066_sorted.bam	alignment/bam/SRR20707067_sorted.bam	alignment/bam/SRR20707068_sorted.bam	alignment/bam/SRR20707069_sorted.bam	alignment/bam/SRR20707070_sorted.bam	alignment/bam/SRR20707071_sorted.bam	alignment/bam/SRR20707072_sorted.bam	alignment/bam/SRR20707073_sorted.bam	alignment/bam/SRR20707074_sorted.bam	alignment/bam/SRR20707075_sorted.bam	alignment/bam/SRR20707076_sorted.bam	alignment/bam/SRR20707077_sorted.bam	alignment/bam/SRR20707078_sorted.bam	alignment/bam/SRR20707079_sorted.bam	alignment/bam/SRR20707080_sorted.bam	alignment/bam/SRR20707081_sorted.bam	alignment/bam/SRR20707082_sorted.bam	alignment/bam/SRR20707083_sorted.bam	alignment/bam/SRR20707084_sorted.bam	alignment/bam/SRR20707085_sorted.bam	alignment/bam/SRR20707086_sorted.bam	alignment/bam/SRR20707087_sorted.bam	alignment/bam/SRR20707088_sorted.bam	alignment/bam/SRR20707089_sorted.bam	alignment/bam/SRR20707090_sorted.bam	alignment/bam/SRR20707091_sorted.bam	alignment/bam/SRR20707092_sorted.bam	alignment/bam/SRR20707093_sorted.bam	alignment/bam/SRR20707094_sorted.bam	alignment/bam/SRR20707095_sorted.bam	alignment/bam/SRR20707096_sorted.bam	alignment/bam/SRR20707097_sorted.bam	alignment/bam/SRR20707098_sorted.bam	alignment/bam/SRR20707099_sorted.bam	alignment/bam/SRR20707100_sorted.bam	alignment/bam/SRR20707101_sorted.bam	alignment/bam/SRR20707102_sorted.bam	alignment/bam/SRR20707103_sorted.bam	alignment/bam/SRR20707104_sorted.bam	alignment/bam/SRR20707105_sorted.bam	alignment/bam/SRR20707106_sorted.bam	alignment/bam/SRR20707107_sorted.bam	alignment/bam/SRR20707108_sorted.bam	alignment/bam/SRR20707109_sorted.bam	alignment/bam/SRR20707110_sorted.bam	alignment/bam/SRR20707111_sorted.bam	alignment/bam/SRR20707112_sorted.bam	alignment/bam/SRR20707113_sorted.bam	alignment/bam/SRR20707114_sorted.bam	alignment/bam/SRR20707115_sorted.bam	alignment/bam/SRR20707116_sorted.bam	alignment/bam/SRR20707117_sorted.bam	alignment/bam/SRR20707119_sorted.bam	alignment/bam/SRR20707120_sorted.bam	alignment/bam/SRR20707121_sorted.bam	alignment/bam/SRR20707122_sorted.bam	alignment/bam/SRR20707123_sorted.bam	alignment/bam/SRR20707124_sorted.bam	alignment/bam/SRR20707125_sorted.bam	alignment/bam/SRR20707127_sorted.bam	alignment/bam/SRR20707129_sorted.bam	alignment/bam/SRR20707131_sorted.bam	alignment/bam/SRR20707133_sorted.bam	alignment/bam/SRR20707134_sorted.bam	alignment/bam/SRR20707135_sorted.bam	alignment/bam/SRR20707136_sorted.bam	alignment/bam/SRR20707137_sorted.bam	alignment/bam/SRR20707139_sorted.bam	alignment/bam/SRR20707140_sorted.bam	alignment/bam/SRR20707141_sorted.bam	alignment/bam/SRR20707142_sorted.bam	alignment/bam/SRR20707143_sorted.bam	alignment/bam/SRR20707144_sorted.bam	alignment/bam/SRR20707145_sorted.bam	alignment/bam/SRR20707146_sorted.bam	alignment/bam/SRR20707147_sorted.bam	alignment/bam/SRR20707148_sorted.bam	alignment/bam/SRR20707149_sorted.bam	alignment/bam/SRR20707151_sorted.bam	alignment/bam/SRR20707152_sorted.bam	alignment/bam/SRR20707153_sorted.bam	alignment/bam/SRR20707154_sorted.bam	alignment/bam/SRR20707155_sorted.bam	alignment/bam/SRR20707156_sorted.bam	alignment/bam/SRR20707157_sorted.bam	alignment/bam/SRR20707158_sorted.bam	alignment/bam/SRR20707159_sorted.bam	alignment/bam/SRR20707160_sorted.bam	alignment/bam/SRR20707161_sorted.bam	alignment/bam/SRR20707162_sorted.bam	alignment/bam/SRR20707163_sorted.bam	alignment/bam/SRR20707164_sorted.bam	alignment/bam/SRR20707165_sorted.bam	alignment/bam/SRR20707166_sorted.bam	alignment/bam/SRR20707167_sorted.bam	alignment/bam/SRR20707168_sorted.bam	alignment/bam/SRR20707169_sorted.bam	alignment/bam/SRR20707170_sorted.bam
YKL073W	1.72115540333586	0	0	5.2532222839883	0	0	0	0	0	0	4.32488465133307	0.647680918259079	0	0	0	1.68520656776679	8.11831758582378	0	7.43513903804622	0	3.85059279658309	0	0	6.57571054164318	0	3.92716338601908	7.33972549325376	0	7.01090255479495	6.84994168556578	6.45667536795953	0	7.68940125991115	0	5.45063070870153	2.10497554252208	1.5686699945603	0	7.3509642413815	0	7.68471822199022	1.52370203459911	0	0	2.51198969640338	0	6.68806202845237	6.60266879132415	7.20865044979954	0	3.28910037012372	0	0	7.76602249627061	6.30459714376763	0	2.19204410868586	0	0	2.66135008475263	0	0	0	0	0.797325124373346	0	5.53175775886155	6.79957575080129	0	4.86354252150233	0	0	0	0	0	0	0	3.19121607570965	5.30154182729789	6.81421540882146	0	0	0	5.98414687514062	0	7.02617844162423	0	5.8563891643943	0	0	0	0	0	5.81597396960893	3.76286522363477	4.34251456975142	0	3.66528650735961	0	0	6.21265605326568	3.89066260074765	0	0	0	0	1.76766303166348	6.72326208466859	0	0	0	0	0	1.91125568171787	5.34078745004106	6.58630964193783	5.73712619416842	0	0	4.08528756583083	0	0	7.44378288651401	5.92320977967945	2.66463310994543
YKR006C	7.96708141122222	0	1.46177117963454	0	6.33783749132373	7.28567988350406	0	0	0	0	0	4.30007822337469	7.66269927250913	7.31638569438113	0	0	7.64037258273889	4.81360507720866	1.1233363125498	0	5.25472663658153	0	0	4.91261084197145	0	0	0	6.14904378819518	6.50345642370227	2.86686693388797	2.46884445492769	3.6049579329576	3.11356761728297	0	4.76602300500007	4.66869181502983	1.20843871125298	0	1.45991936733754	2.64838513124548	2.67080949487272	7.23861809857295	5.94967754938693	4.9793239965306	0	0	0	0	0	0	4.94650089437733	1.75440893575836	0	0	0	0	0	0	6.48943362035753	0	0	6.35857833915775	7.44223786573662	0	6.484542852058	0	4.38648737862592	6.69864344888451	4.66468734427183	3.28161172117707	0	6.20500819976775	7.81734807100814	0	0	0	1.32205835089461	0	4.4923271452355	0	0	0	0	4.53917172450379	0	1.05822997677142	0	7.04658315975618	0	5.61170078317994	3.02807654496835	0	7.30662259253355	0	5.60006215762413	0	0	0	0	3.94204892928344	0	0	0	0	0	5.87150236684183	0	3.94303309536192	0	3.92362112995822	0	0	0	0	6.81511095048811	6.26024138362338	0	6.42641623167303	0	0	0	0	0	0	4.21318271786419
YKL034W	0	0	0	0	3.75822936468934	0	0	0	4.21255225747534	0	0	0	0	5.26725838718495	0	7.85455610339992	0	0	0	0	7.49746035401798	0	0	0	0	0	0	5.98012690763787	0	0	0	0	0	0	0	0	0	0	6.51514331664611	4.24159717002294	0	0	0	0	0	0	4.96841699477147	0	0	0	0	4.55776946855327	6.13397882212397	0	0	0	0	0	1.93380271888252	7.68692447161738	0	7.75604312874372	0	0	0	8.73434375560633	0	0	5.94289041234593	0	0	8.0720449075059	0	0	1.29534509444769	0	0	5.31307135089336	8.59016587209671	0	0	2.88990357359033	0	8.25657598563034	7.51951344253488	0	0	0	0	0	3.80870597257157	6.26110670254391	0	0	0	7.34458236239003	0	0	2.16127279127091	0	0	0	0	0	0	0	6.57889994397874	0	0	0	9.09003691558266	0	5.82843297577375	0	4.79381247654675	0	0	0	0	7.06916822180843	0	0.754790485810351	0	0	0
YKL118W	0.654665461274238	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL104C	7.15244419541918	4.64766682759343	0	0	2.51076964345134	4.34899389572261	0	6.26672653166858	0	4.41922315339268	6.2065774161421	1.7077859880345	3.23823260502942	0	0	2.44141144048852	0	2.79344704017771	0	3.40308946619151	7.67563624807658	3.42138663362355	1.18232700732769	3.17518583619217	4.75365809712384	3.57682613510326	5.33939171743671	8.1212692000624	6.74021263845738	5.76833615527084	6.26333555268002	0	3.11356761728297	7.03421630691162	1.71328295040938	1.86454223703043	2.7863734184402	0	7.01571080557019	3.52848404745193	4.87641845900722	3.37523351244143	6.99433560618829	1.54054382212344	0	5.94680908266023	5.85509410149328	6.22860373658918	1.21266092858701	0	3.52732433920088	5.02032077491201	2.74440804668352	0	0	0	0	0	5.00120333112918	8.08378288461581	0	0	0	0	0	0	0	6.38884875568076	4.70871242101705	7.074402569492	0	4.79757666710044	6.64104116683603	3.27333052874449	6.89242641926301	0	8.11004695531542	5.1081957558789	0	0	6.77740315343968	5.16225576109001	0	0	5.30819458331407	0	0	0	0	3.48028605197173	2.4736806562325	2.59609948448629	3.79095530079997	3.49922140948123	4.15108577514118	0	0	7.03362786611162	0	0	2.79332437426069	4.97000890225312	0	0	2.15827793529806	5.20814042222401	2.3243399144888	0	0	5.11893745296326	5.4763077438076	4.0122125826313	0	0	0	6.42807359072706	0	5.81781947665148	7.13890127289445	7.54844778325616	0	7.48961114270733	0	0	1.33679922167376
YKL191W	0	0	0.908606644545791	0	0	0	0	0	0	0	4.43940839397041	5.5859170880702	0	5.50650580043864	5.99710769250564	0	0	6.24001486266671	3.11441063354333	0	0	0	0	0	7.57774810612451	0	3.33805584142253	0	6.11172247718166	0	0	0	0	2.79621377920887	5.92660113861889	2.31100475878584	0	0	0	0	0	0	6.4302373544457	7.94992204507894	4.17410477827193	0	6.68806202845237	0	0	0	0	0	0	0	5.55475174642546	0	0	0	0	0	0	0	0	0	0	0	1.49081788238734	0	7.76240639687957	0	0	4.98372272462328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.09145685073756	0	0	5.2756680400696	8.14992638235406	0	0	0	0	7.54412647770637	0	4.09336706911016	0	0	0	0	0	6.59864943327287	2.98689041691774	0	0	2.32036654891987	7.06303838699403	1.88752255103068	0	7.25134196999697	3.10228056202116	7.62751301405987	7.2043746338056	8.28788281018512	6.35024725088116	7.02271805208196	0	0	0	7.28862945448988	5.95083963065911	8.16654041669944	7.23398860729862
YKR042W	0	6.52666246619981	11.3937079547779	10.5821545744944	9.6812690690032	8.01894222262884	0	10.8124374605059	2.25051426588173	6.94687005140537	7.29130620770341	6.86537645496787	7.60760109227762	7.1985168365382	8.06513000324169	0	8.79783218454055	5.74276175350816	7.47868487548719	8.3657470071028	7.46409563811222	6.40152689517991	3.6351539498662	4.04995328999232	9.30526673477439	8.35221525831723	6.61763798635864	7.86922912833946	9.09852224185435	4.65134093458027	1.19912299469805	4.11927015033151	7.62558858328508	8.82780002534737	5.85739725567167	0	2.7863734184402	5.32065449675382	6.95592575131345	6.94551292667244	7.45180584900763	2.24809708047207	4.36070284918705	6.16258329946924	7.70842694766969	0	8.04678817618089	8.62342036143473	1.5736026914293	6.50460297174856	0	2.18929353718835	0	0	7.36898365588358	0	3.71549629549466	0	8.48871332800824	8.33645298593675	0	9.530148658617	6.56471725365575	8.3914976609289	5.97685808348329	8.22836930749654	4.50625861671046	8.85772497377317	4.52392746379197	0	7.0611434900836	9.14613984410532	4.57676292652231	8.763006100595	7.3756434642149	7.76688688338881	6.98035494508033	7.14147908908449	7.81815797094552	6.49272119740727	6.52339564871173	8.8595692998072	8.56840344444582	0	8.37998859904414	4.15192490295858	1.02941987030744	0	1.99736359045195	6.14301950459094	7.74863412355577	7.00193411856544	5.30470357856927	6.420058860476	8.86933769815619	6.37454568259361	1.89537160163942	0	9.44215274717159	0	3.89160625918823	7.53704022772917	5.04823871564313	7.16538784427613	4.92801237036636	0	5.79477386501896	7.94408471460852	7.3517453762168	5.32732444844474	8.10827800730517	7.97490305238312	8.13547766141477	7.73893653735232	5.25554782992508	7.89443080682285	7.07420477948153	6.6716928222892	9.15204052798129	6.90459853298015	4.51435969705682	7.54376158359281	6.81466802321017	9.38225485789707	8.21444141229657
YKR013W	0	4.68366499364895	0	5.436228899057	4.41706767664462	0	0	0	0	6.9372983615889	0	0	0	0	0	0	0	5.29056092057083	0	0	0	0	0	8.01151866473486	0	0	4.14617427266107	0	3.6743979958492	4.65134093458027	5.03351170810156	0	7.03494690413889	0	0	0	6.26736167548519	0	0	0	0	0	0	0	0	7.38576040134144	0	5.99752957677707	0	0	0	0	0	0	7.4660233821298	0	0	0	1.26921549552451	3.54256708170538	0	0	0	0	2.78722510983073	4.19315002888816	0	0	7.67078358839429	0	0	0	0	0	0	0	0	6.93697500776237	0	7.80221342452989	0	0	0	8.15887555276503	7.85046906763916	1.66209164363564	0	0	0	5.22057344786093	0	0	0	0	0	3.41193022190683	2.34490426652547	8.22057048820292	5.01157784579699	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15061824619014	0	0	0	0	0	0	0	4.31374523338928	0
YKR101W	0	0	0	0	0	0	0	0	0	0	0	0	0.882554942508529	0	4.02985839566533	0	0	6.1044188003191	0	0	0	0	0	0	0	0	0	0	0	4.76703510742516	0	0	4.72886429640255	0	0	0	1.85668631046845	0	0	1.63592169651702	6.16086106961009	0	6.65672161390976	0	0	0	0	0	0	0	5.37034266394368	0	6.57706848134737	0	2.755029281963	2.75477476771525	0	0	0	0	0	0	0	0	0	0	0	3.88749735334332	0	0	0	0	2.74760129650998	0	0	0	0	0	6.77415688234674	0	0	0	0	2.94017848611438	0	0	0	0	0	0	0	0	1.6508991876633	0	0	0	0	0	0	0	0	0	0	0	4.75374511457692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
YKL039W	4.14186395916164	0	0	6.8259231479307	6.12767851279718	7.88737193226052	9.59912646233729	0	5.60312114606261	0	3.99110679428688	7.53704127062543	5.48765178785696	0	0	7.28642382933316	6.72086635303061	5.12523609506161	0	0	0	0	0	4.00554798415151	1.24318806558722	2.42572935160561	0	4.75143416503682	5.10186416153603	0	0	0	0	0	5.7697173918802	3.53182993006902	0	0	0	1.03838715055454	2.02408941942692	4.00020135862767	5.30548650684291	0	6.63222890433625	3.95696872433976	7.5471940585372	1.79339411091625	0	0	0	4.91073447733625	2.55745846789283	0	5.45019554922998	0	0	3.36033640532402	4.72167250710761	7.29271504474965	6.44142746763497	0	8.34525206824276	0	4.93144852392788	0	0	8.18385362157297	0	4.7117080230979	0	0	5.23823987445193	0	6.61050427755124	0	7.01423587766416	6.83787789648094	6.71882385855494	5.94303641581468	0	6.94054232167979	4.70489453657848	0	0	0	0	0	0	0	0	0	5.487872411592	7.32151425061237	0	7.54412647770637	0	0	0	0	7.65612380675644	5.31540156696916	0	7.77693346186953	0	0	0	0	7.67817963709462	0	0	2.59582322376671	0	6.30393623834109	0	0	4.06908854861328	7.46214334034364	0	0.584192465726091	0	0	0	0	0
YKL214C	0	0	0	0	5.51231487480824	4.96091604356084	0	1.82098626774019	0	3.31816345274926	0	6.07248737753134	0	0	0	0	0	0	0	0	0	0	0	5.38081422806349	0	0	0	2.38461618911544	0	0	0	0	0	3.19785873507115	4.26547378969048	4.74172886621671	5.5306063828446	0	0	0	5.8516488483868	0	0	0	4.12633009450992	0	0	0	5.78197685545791	0	0	0	6.4074939079735	0	0	0	5.7693187210044	0	6.04163753583671	5.4899778163534	0	0	0	0	5.12690245061801	0	0	2.86247065267541	3.84405227663302	0	0	2.61042398269571	0	0	5.85099744042625	0	0	0	0	5.22162003994953	4.83187818872853	5.91986303146766	3.20153415005827	0	0	3.10041017857424	0	0	5.61126540630887	2.42071282204278	0	0	0	0	0	0	0	0	0	0	4.37671946887586	4.88542014947503	1.68390729420956	0	0	0	0	0	0	0	0	2.12550539681133	1.89138477112933	0	1.45617977110137	0	1.80419659179934	6.58310006744447	0	0	0	4.38779051752281	0	2.00787764458334	0
YKL155C	4.43782903758109	0	0	1.6150949911148	0	0	0	4.41046407844835	0	0	1.4091147907903	0	0	5.4617254871967	0	0	0	0	0	0	0	0	0	3.91241396919353	0	0	0	0.680909380510776	0	0	6.43522914831787	0	0	7.93102657652017	5.57654512323955	0	0	0	0	0	0	0	3.50020575334691	0	0	0	0	0	0	0	0	0	0.85953195639096	4.06678483118307	0	0	0	0	6.86598040617056	0	0	0	7.85520002123379	0	0	0	0	0	0	5.20425994206144	0	0	0	5.68029043841505	0	0	1.70059001249029	4.14942767881083	0	0	0	3.4694078452759	0	0	0	0	0	0	0	6.5750757030423	0	0	0	0	0	0	0	0	0	1.85309118719663	0	6.68276631654905	1.68390729420956	0	0	0	0	0	0	4.10433314948923	0	0	0	0	6.70688922547356	0	6.25929450001642	0	0	1.58342201950721	0	1.90671596147534	0	0	0
YKL116C	0	0	0	0	0	6.95107607434589	0	0	0	4.11405493316201	0	0	0	0	0	7.18021933484368	0	0	0	0	0	0	0	6.61318684091496	0	0	0	0	0	0	2.28924478214731	0	5.89941463767109	0	0	0	0	0	0	0	0	0	0	8.04683868020834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.08071887905013	0	0	0	0	0	3.71198495014254	0	0	0	0	0	7.65664354963299	0	4.5409770036824	0	0	0	0	0	0	0	6.37454568259361	0	4.60727887681814	0	4.57660834808169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.29313020156318	0	5.98640977543004	0	0	0	0	0
YKR089C	4.54817665638541	0	0	0	3.48306602470849	5.59604916408571	5.32458108028666	7.65194788918936	0	5.23693533557022	0	0	0	6.6184570537709	0	2.44141144048852	0	0	0	2.88475326393006	4.04364739692562	0	0	3.91241396919353	0	1.06574559638544	0	0	0	2.37754811071141	2.08406474224335	0	7.32628018388832	5.2541194631055	7.00705466518031	0	6.11197980062544	4.31873634921164	6.219924624292	1.03838715055454	6.37593663808184	2.72810281829447	7.03670998703124	2.74998988627631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.53885185408201	0	2.89503833343617	0	0	0	5.5286556742818	0	0	4.17808667155435	3.31280378951764	6.15431362334927	0	5.61452669839287	0	1.32205835089461	4.18780965537979	6.72507782155897	0	0	0	0	0	0	5.60361166097298	0	0	7.92723548162181	0	5.63805031535305	6.6131299005747	0	0	0	7.50636473979662	0	0	0	0	6.35885562364295	1.47757502706439	3.45396037258807	0	0	5.39589882609837	0	3.60701716153086	3.54408394599036	0	0	3.23402579067836	0	4.44030278539662	1.11272613144914	0	4.64919466895946	0	0	0	0	0	0	0	0
YKR018C	6.3570130424217	2.9939475869485	0	7.77267757447134	6.91684240372313	0	0	0	0	0	4.54550583193956	0	4.62186710194982	0	6.77972714942245	0	0	7.33258938571331	6.60062505420267	0	4.56808142630536	1.96868572568585	0	5.92468272336544	5.36921215333243	7.02240849966564	3.53992211772919	1.49028765937785	7.44360259830799	0	5.22064012093779	0	1.1864163304789	0	0	3.53182993006902	0	3.06552074209354	1.73750210866827	3.06652173789771	1.34123170167124	0	7.58575062456728	5.29207597182534	0	0	5.22375053894404	5.4029413738103	0	0	0	0	1.78381228558715	0	0	0	0	7.8854093953186	0	9.07401039753545	0	6.74298649603619	8.98109678949877	0	7.26435182490917	0	4.38648737862592	0	7.13846832138377	6.81350748055203	0	1.8292064457851	0	5.19147999595032	0	0	4.35775850258764	0	2.22058784856002	0	0	0	0	0	2.76408175657006	1.39152725448304	0	7.71546825875832	0	0	0	5.37058186204404	3.25718749161455	6.64786858898659	3.43034486280193	0	0	0	0	1.20562221867931	2.30883717401389	0	0	0	0	5.49784294153566	0	0	3.54408394599036	6.8121736116678	0	4.08550169954164	6.94822704070984	0	0	6.35588022994261	0	3.94684076572043	8.70188451207121	3.16787066074111	0	2.53896164199845	4.45690347353536	0	0.817992774226867
YKR079C	0	4.91325671875375	0	0	0	7.28567988350406	0	0	0	0	0	0	7.37076841976026	0	0	0	0	4.67688344714459	7.04879147715007	0	0	0	5.0045427431538	0	0	2.09752794974158	5.79894471803324	6.12430942204744	5.29440746726487	4.87413624717023	0	5.73104430007353	0	0	0	0	0	0	5.26127395088268	3.8251880194102	0	7.84413489804639	6.71006434840247	0	0	0	6.48526455753595	0	0	0	4.14343809127195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.898868960958238	6.40363227517925	0	0	0	0	0	0	1.79721223666714	0	0	0	0	3.41024864492078	4.53870733266114	4.78381926695346	0	0	0	0	4.22001700687191	0.991832105194717	0	0	0	0	0	0	0	0	0	5.34204130668296	0	2.26119262166733	0.757314180338463	7.93056375941304	0	7.71669658478409	0	0	0	6.04018460099778	0	0	4.69658841095696	5.84444616488879
YKL153W	6.92591259236014	8.1176970526183	7.68840553431361	6.75878978103776	7.97064056333763	7.76418211229588	5.14880101507583	5.8579212447662	7.76647307598686	7.4956854911858	7.47034555268795	7.46945849148468	8.68893233465863	8.41528567425945	7.50738372799789	7.81251300345131	8.29668189041044	8.71317749083035	7.76324611659779	8.7603461340835	8.34098578359261	7.99717540133721	7.86999193953308	7.88547526747156	8.16706996014944	7.74270706855059	7.46901804551606	8.46942153049238	8.38759202011104	7.72707328596127	7.58616486749682	7.54785532365551	7.87334373075488	7.83567322781343	8.42864708239826	7.71204801345435	7.94713374708743	7.1184855031852	7.42632753666186	7.64524632648325	7.31954029030858	7.66909871044388	7.48878769467254	8.38012855293815	7.13899717341604	7.24653792696276	7.70058301886493	7.41411630463021	7.1157628695978	6.95732732844687	6.39853398075109	7.07179254697162	6.55224257301561	7.44575039841121	7.60034398763843	6.44695240174611	7.54392333943301	7.37506088415921	7.35036492782098	8.95131237497276	8.75001395354413	7.58940753939725	7.76250592450102	7.89576593129753	8.15149544602611	6.60498734547438	7.56445583681901	8.39213142720213	8.2346850803721	7.73670052398744	7.6425003714462	6.82464424357292	6.69888412280085	6.08213698743533	7.60848885366159	6.81817762087984	8.0663054673054	8.07624931974513	7.88391722927846	7.19232640840271	7.8493164124892	6.86319217732429	7.63480648529439	7.80414445457917	6.3762503481358	8.33541981978454	7.61253691378145	8.71628397034089	7.35844889078939	7.02435515835398	8.15652101479422	8.47274795623257	8.37362765113679	7.15576879977384	8.00387644599534	8.13271978902191	7.4407138445233	7.75321560062999	7.33655615854359	8.37575227124328	7.94368580186416	8.24778621993151	8.17887655800294	7.60695926112606	7.69416368818944	7.01626480676177	7.36230612442495	8.42850601733151	6.95695288077277	6.46065697991147	6.80441983708949	6.32271492617769	7.57920871920895	7.14097482995831	7.39579640379167	7.67834420623875	7.5476286180484	7.23385750436823	7.13246334890836	7.15252300278806	7.29453472111874	7.71400850907635	7.64238378573051	7.28422202725929	6.65744914796403
YKL027W	7.01828024469579	0	0	0	0	0	0	0	0	0	0	2.13746648363011	0.882554942508529	6.8270286468731	0	0	0	0	0	0	6.52172988352029	0	0	0	5.61035668489764	3.92716338601908	0	5.9095018135695	4.10267808089188	5.4250994952817	4.52556838659058	0	0	4.63137230959503	0	0	6.56571146327821	0	4.38155139483143	0	0	2.24809708047207	0	0	0	0	0	0	0	0	0	3.12351921864219	3.4294010220109	6.57816088050259	0	0	0	4.89415736468621	0	0	0	0	0	0	0	7.72093294957561	0	0	0	0	0	0	0	0	1.29534509444769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37992060134935	3.02807654496835	5.33494984529437	0	0	0	0	0	0	0	0	6.37613125227942	0	7.4397197224192	0	6.06204670047915	7.13704167208535	0	0	0	0	2.79373658538962	0	0	0	0	0	0	0	0	4.85574941905342	0	7.47296158132501	0	0	2.82855276095693
YKL035W	8.92723346534884	1.18055395299002	8.25040326743965	6.11039422367855	5.99223680137594	6.53154958078326	0	6.8768658823755	5.84242240366811	8.051607613982	6.43079864492699	3.9757075660284	0	8.44434749907087	1.34110851830475	0	0	7.63284190030359	4.61882807930056	8.41381236140828	0	0	0	3.70590251008143	0	5.16928546911043	5.75904291597628	7.73271444414966	6.40672456623509	0	6.21381446258721	1.31556431627513	4.58289365308711	1.99025621424426	5.69234678850232	4.70567248275452	6.15242212958385	0	5.40730767017282	6.29395657569032	4.63063661555075	3.08765235603078	4.99756187987139	3.63856604541774	0	0	2.24187129613822	5.75556395323466	0	0	7.00267844901725	6.87430702783814	0	5.40479946645993	3.06930863060807	0	0.777287092880425	6.021515950262	9.6424712971006	11.9785791827984	10.1422153135258	9.8919654029943	9.43600285659891	7.57697402077486	9.4292775985201	8.92970087469978	8.61494625492062	9.92108070652048	8.14540309970642	1.96648174808301	5.22272739490578	8.41195274923274	7.95664306207827	7.28698057003583	8.9757916143348	8.05518866646465	6.30399508725922	8.00279918780086	5.2153185279974	4.2597753231698	7.31435914138383	0	8.17704420170989	6.72213780287274	0	7.13572354543442	0	3.60165610302822	0	6.08250627938709	2.90815161544021	5.89577183623046	3.41024864492078	6.56762835043429	4.5456782865161	0	0	0	0	7.22810543510039	0	0.920218028288617	0	0	7.29344196466758	0	4.28084367787393	4.64198213168868	5.19176710051466	3.71698745081574	0	0.880403281917952	5.68381865355954	0	5.09306829244249	5.90303887659323	0	1.33228882244236	4.59801737126642	0	0	6.41867137204931	4.91052177385633	0	2.01856507979229
YKL084W	3.26510123758542	1.53603145365949	0	0	0	0	0	4.97263379167062	5.71057227816304	0	0	4.4939430335224	0	0	1.34110851830475	5.09752508148024	0	2.95984279384013	0	0	0	0	0	0	2.53237609281172	0	0	4.6160546535949	1.56620186834393	0	0	0	0	0	0	0	0	0	3.36992604907865	0	0	0	0	0	1.12168885488441	5.30236565064378	3.55139829238742	2.84111479596491	0	0	0	0	0	0	0	0	0	0	0	0	6.05428828327229	1.98096724926832	0	0	0	0	0	1.17281993654438	2.05091596611207	0	0	4.33275212555275	0	0	0	0	1.70059001249029	0	0	0	0	0	0	0	4.53649396643723	1.39152725448304	0	4.29028430707986	0	4.97638589536768	0	0	0	0	0	0	0	4.84583026207946	0	1.56537821335939	0	0	4.5990904173479	2.97982949483072	0	0	0	0	4.402212918709	0	0	0.880403281917952	0	0	0	0	0	0	0	0	1.70519670671158	0	0	0	1.71758516586939
